"Contact ID","campaign_id","parent_campaign_id","Campaign LaunchTime","Email Opened Time","country","state","Email Opened"
72267,8351,8350,"2020-03-24 11:00:00","2020-04-14 09:42:00",NULL,NULL,"1"
150005,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:38:00",NULL,NULL,"1"
71763,8351,8350,"2020-03-24 11:00:00","2020-04-01 06:05:00",NULL,NULL,"1"
109336,9072,8956,"2020-05-21 07:00:00","2020-05-21 07:27:00",NULL,NULL,"1"
149624,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:01:00",NULL,NULL,"1"
150195,9556,8955,"2020-06-17 07:00:00","2020-07-01 06:11:00",NULL,NULL,"1"
71988,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:01:00","United States","Virginia","1"
108953,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00","United States","Texas","1"
110792,9556,8955,"2020-06-17 07:00:00","2020-06-24 14:14:00",NULL,NULL,"1"
60225,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:06:00",NULL,NULL,"1"
149544,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:01:00",NULL,NULL,"1"
151960,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:41:00",NULL,NULL,"1"
108840,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00",NULL,NULL,"1"
108921,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:00:00",NULL,NULL,"1"
109117,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:00:00",NULL,NULL,"1"
72049,8351,8350,"2020-03-24 11:00:00","2020-04-07 12:49:00",NULL,NULL,"1"
109426,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00",NULL,NULL,"1"
72134,8351,8350,"2020-03-24 11:00:00","2020-03-24 09:56:00",NULL,NULL,"1"
109072,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:00:00","United States","Iowa","1"
120358,9556,8955,"2020-06-17 07:00:00","2020-06-24 07:04:00",NULL,NULL,"1"
149469,9556,8955,"2020-06-17 07:00:00","2020-07-02 04:23:00",NULL,NULL,"1"
71924,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:22:00",NULL,NULL,"1"
150887,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:25:00",NULL,NULL,"1"
60114,8351,8350,"2020-03-24 11:00:00","2020-03-31 08:23:00",NULL,NULL,"1"
60152,8351,8350,"2020-03-24 11:00:00","2020-03-24 09:04:00",NULL,NULL,"1"
150787,9556,8955,"2020-06-17 07:00:00","2020-06-26 06:45:00",NULL,NULL,"1"
72140,8351,8350,"2020-03-24 11:00:00","2020-05-19 08:08:00",NULL,NULL,"1"
109079,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00","United States","Wyoming","1"
108890,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:00:00",NULL,NULL,"1"
60134,8351,8350,"2020-03-24 11:00:00","2020-04-07 12:29:00",NULL,NULL,"1"
109414,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:01:00",NULL,NULL,"1"
111662,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:01:00",NULL,NULL,"1"
151169,9556,8955,"2020-06-17 07:00:00","2020-07-01 10:54:00",NULL,NULL,"1"
60028,9074,8957,"2020-05-27 07:00:00","2020-05-27 14:49:00",NULL,NULL,"1"
109625,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:01:00",NULL,NULL,"1"
72045,9073,8958,"2020-06-03 07:00:00","2020-06-03 09:09:00",NULL,NULL,"1"
59936,8351,8350,"2020-03-24 11:00:00","2020-03-24 09:58:00",NULL,NULL,"1"
106736,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:12:00","United Kingdom","England","1"
71894,8351,8350,"2020-03-24 11:00:00","2020-04-07 10:41:00",NULL,NULL,"1"
110151,9556,8955,"2020-06-17 07:00:00","2020-06-24 13:22:00",NULL,NULL,"1"
149893,9556,8955,"2020-06-17 07:00:00","2020-06-26 07:33:00",NULL,NULL,"1"
150129,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:02:00","United States","Oregon","1"
59961,8351,8350,"2020-03-24 11:00:00","2020-04-21 16:34:00",NULL,NULL,"1"
72873,8351,8350,"2020-03-24 11:00:00","2020-03-31 09:48:00",NULL,NULL,"1"
109334,9556,8955,"2020-06-17 07:00:00","2020-06-24 10:58:00",NULL,NULL,"1"
110936,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:03:00",NULL,NULL,"1"
150952,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:03:00","United States","Virginia","1"
151964,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:14:00","United Kingdom","England","1"
109390,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:03:00",NULL,NULL,"1"
109145,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:00:00",NULL,NULL,"1"
111455,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:09:00",NULL,NULL,"1"
108898,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:02:00",NULL,NULL,"1"
151091,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:03:00",NULL,NULL,"1"
60167,8351,8350,"2020-03-24 11:00:00","2020-04-07 13:04:00",NULL,NULL,"1"
60240,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00",NULL,NULL,"1"
111679,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:03:00",NULL,NULL,"1"
60100,9072,8956,"2020-05-21 07:00:00","2020-05-21 23:53:00",NULL,NULL,"1"
110801,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:10:00",NULL,NULL,"1"
150233,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:11:00",NULL,NULL,"1"
60120,8351,8350,"2020-03-24 11:00:00","2020-03-24 09:39:00",NULL,NULL,"1"
151582,9556,8955,"2020-06-17 07:00:00","2020-06-17 07:08:00",NULL,NULL,"1"
72392,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:06:00",NULL,NULL,"1"
72927,8351,8350,"2020-03-24 11:00:00","2020-03-31 18:09:00",NULL,NULL,"1"
109428,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:00:00",NULL,NULL,"1"
109650,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:00:00",NULL,NULL,"1"
60027,9073,8958,"2020-06-03 07:00:00","2020-06-03 10:01:00",NULL,NULL,"1"
108997,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:02:00",NULL,NULL,"1"
149898,9556,8955,"2020-06-17 07:00:00","2020-07-02 08:41:00",NULL,NULL,"1"
59936,8351,8350,"2020-03-24 11:00:00","2020-04-21 15:11:00",NULL,NULL,"1"
151964,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:04:00","United States","Oregon","1"
110275,9074,8957,"2020-05-27 07:00:00","2020-06-10 08:27:00",NULL,NULL,"1"
111567,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:02:00",NULL,NULL,"1"
72498,8351,8350,"2020-03-24 11:00:00","2020-03-31 08:56:00",NULL,NULL,"1"
109074,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:02:00",NULL,NULL,"1"
110590,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:02:00",NULL,NULL,"1"
80719,9556,8955,"2020-06-17 07:00:00","2020-07-02 12:40:00",NULL,NULL,"1"
110455,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:13:00",NULL,NULL,"1"
111315,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:02:00",NULL,NULL,"1"
149614,9556,8955,"2020-06-17 07:00:00","2020-06-26 04:02:00",NULL,NULL,"1"
59923,8351,8350,"2020-03-24 11:00:00","2020-03-24 21:43:00",NULL,NULL,"1"
109956,9556,8955,"2020-06-17 07:00:00","2020-07-02 07:28:00",NULL,NULL,"1"
73422,8351,8350,"2020-03-24 11:00:00","2020-03-31 10:37:00",NULL,NULL,"1"
110902,9556,8955,"2020-06-17 07:00:00","2020-07-01 20:17:00",NULL,NULL,"1"
71832,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:05:00",NULL,NULL,"1"
72148,8351,8350,"2020-03-24 11:00:00","2020-03-31 07:50:00",NULL,NULL,"1"
110286,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:02:00",NULL,NULL,"1"
151960,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:42:00","Australia","New South Wales","1"
151576,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:22:00","Japan","Tokyo","1"
60259,8351,8350,"2020-03-24 11:00:00","2020-04-23 15:51:00",NULL,NULL,"1"
72032,8351,8350,"2020-03-24 11:00:00","2020-04-14 09:15:00",NULL,NULL,"1"
72160,8351,8350,"2020-03-24 11:00:00","2020-03-24 09:09:00",NULL,NULL,"1"
77920,9556,8955,"2020-06-17 07:00:00","2020-06-17 07:39:00","United States","Oregon","1"
109357,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:02:00","United States","Wyoming","1"
110368,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:03:00",NULL,NULL,"1"
109498,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00","United States","Wyoming","1"
109589,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:13:00",NULL,NULL,"1"
64306,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:03:00",NULL,NULL,"1"
72321,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:05:00",NULL,NULL,"1"
72093,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:07:00",NULL,NULL,"1"
59977,8351,8350,"2020-03-24 11:00:00","2020-03-24 09:22:00",NULL,NULL,"1"
60116,8351,8350,"2020-03-24 11:00:00","2020-04-15 05:37:00",NULL,NULL,"1"
109196,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00",NULL,NULL,"1"
109267,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:01:00",NULL,NULL,"1"
150335,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:01:00",NULL,NULL,"1"
111795,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:05:00",NULL,NULL,"1"
151963,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:24:00",NULL,NULL,"1"
60073,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:02:00",NULL,NULL,"1"
60240,8351,8350,"2020-03-24 11:00:00","2020-03-24 09:01:00",NULL,NULL,"1"
71990,8351,8350,"2020-03-24 11:00:00","2020-04-21 14:25:00",NULL,NULL,"1"
112459,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00",NULL,NULL,"1"
72426,8351,8350,"2020-03-24 11:00:00","2020-03-31 09:18:00",NULL,NULL,"1"
108853,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00","United States","Texas","1"
72132,8351,8350,"2020-03-24 11:00:00","2020-04-07 13:07:00",NULL,NULL,"1"
110157,9556,8955,"2020-06-17 07:00:00","2020-07-01 18:31:00",NULL,NULL,"1"
72383,9073,8958,"2020-06-03 07:00:00","2020-06-03 07:39:00",NULL,NULL,"1"
111319,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:01:00",NULL,NULL,"1"
100900,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:01:00",NULL,NULL,"1"
60087,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:00:00",NULL,NULL,"1"
72173,8351,8350,"2020-03-24 11:00:00","2020-03-24 09:05:00",NULL,NULL,"1"
108734,9072,8956,"2020-05-21 07:00:00","2020-05-30 08:12:00",NULL,NULL,"1"
72197,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:01:00",NULL,NULL,"1"
60073,8351,8350,"2020-03-24 11:00:00","2020-03-24 09:02:00","United States","Oregon","1"
150640,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:04:00",NULL,NULL,"1"
150784,9556,8955,"2020-06-17 07:00:00","2020-07-01 07:47:00",NULL,NULL,"1"
151582,9556,8955,"2020-06-17 07:00:00","2020-06-26 08:46:00",NULL,NULL,"1"
72519,8351,8350,"2020-03-24 11:00:00","2020-04-23 15:44:00",NULL,NULL,"1"
72531,8351,8350,"2020-03-24 11:00:00","2020-03-31 09:53:00",NULL,NULL,"1"
109164,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:00:00",NULL,NULL,"1"
151626,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:13:00","United Kingdom","England","1"
109452,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:01:00",NULL,NULL,"1"
109603,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00",NULL,NULL,"1"
60078,8351,8350,"2020-03-24 11:00:00","2020-04-14 10:09:00",NULL,NULL,"1"
112221,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:01:00",NULL,NULL,"1"
151325,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:02:00","United States","Virginia","1"
72060,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:01:00","United States","Virginia","1"
72492,8351,8350,"2020-03-24 11:00:00","2020-04-14 10:18:00",NULL,NULL,"1"
112657,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:01:00",NULL,NULL,"1"
71743,8351,8350,"2020-03-24 11:00:00","2020-04-01 06:01:00",NULL,NULL,"1"
72194,9556,8955,"2020-06-17 07:00:00","2020-07-01 12:35:00",NULL,NULL,"1"
60126,8351,8350,"2020-03-24 11:00:00","2020-04-14 10:40:00",NULL,NULL,"1"
60245,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:04:00",NULL,NULL,"1"
60105,8351,8350,"2020-03-24 11:00:00","2020-04-07 12:44:00",NULL,NULL,"1"
71745,9556,8955,"2020-06-17 07:00:00","2020-06-17 10:22:00",NULL,NULL,"1"
109012,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:00:00",NULL,NULL,"1"
60078,8351,8350,"2020-03-24 11:00:00","2020-04-14 10:27:00",NULL,NULL,"1"
111511,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00",NULL,NULL,"1"
71894,8351,8350,"2020-03-24 11:00:00","2020-04-01 06:30:00",NULL,NULL,"1"
60105,9556,8955,"2020-06-17 07:00:00","2020-06-24 10:37:00",NULL,NULL,"1"
108744,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00","Netherlands","North Holland","1"
108885,9556,8955,"2020-06-17 07:00:00","2020-06-17 10:54:00",NULL,NULL,"1"
151357,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:23:00",NULL,NULL,"1"
72380,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:03:00","United States","Oregon","1"
112209,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:01:00",NULL,NULL,"1"
149630,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:01:00",NULL,NULL,"1"
150455,9556,8955,"2020-06-17 07:00:00","2020-07-01 08:19:00",NULL,NULL,"1"
71745,9556,8955,"2020-06-17 07:00:00","2020-07-01 11:36:00",NULL,NULL,"1"
59964,8351,8350,"2020-03-24 11:00:00","2020-04-21 15:23:00",NULL,NULL,"1"
72370,8351,8350,"2020-03-24 11:00:00","2020-04-23 15:17:00",NULL,NULL,"1"
109259,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:00:00",NULL,NULL,"1"
60275,8351,8350,"2020-03-24 11:00:00","2020-04-07 13:06:00",NULL,NULL,"1"
72229,8351,8350,"2020-03-24 11:00:00","2020-04-21 18:49:00",NULL,NULL,"1"
72581,8351,8350,"2020-03-24 11:00:00","2020-03-24 09:01:00",NULL,NULL,"1"
151996,9556,8955,"2020-06-17 07:00:00","2020-07-01 10:54:00",NULL,NULL,"1"
60094,8351,8350,"2020-03-24 11:00:00","2020-04-23 15:23:00",NULL,NULL,"1"
72158,8351,8350,"2020-03-24 11:00:00","2020-04-14 09:50:00",NULL,NULL,"1"
108869,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:00:00",NULL,NULL,"1"
112226,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:01:00","United States","Texas","1"
111538,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:01:00",NULL,NULL,"1"
151961,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:02:00",NULL,NULL,"1"
72097,8351,8350,"2020-03-24 11:00:00","2020-04-21 14:39:00",NULL,NULL,"1"
110853,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:00:00",NULL,NULL,"1"
110124,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:01:00",NULL,NULL,"1"
108897,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00",NULL,NULL,"1"
109492,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:02:00","United States","Texas","1"
152161,9556,8955,"2020-06-17 07:00:00","2020-07-01 11:21:00",NULL,NULL,"1"
149594,9556,8955,"2020-06-17 07:00:00","2020-06-26 03:52:00",NULL,NULL,"1"
150412,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:02:00",NULL,NULL,"1"
110444,9556,8955,"2020-06-17 07:00:00","2020-06-24 14:37:00",NULL,NULL,"1"
72321,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:05:00",NULL,NULL,"1"
71865,8351,8350,"2020-03-24 11:00:00","2020-04-01 08:16:00",NULL,NULL,"1"
72263,8351,8350,"2020-03-24 11:00:00","2020-04-07 12:53:00",NULL,NULL,"1"
110058,9556,8955,"2020-06-17 07:00:00","2020-07-02 05:13:00",NULL,NULL,"1"
72321,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:03:00",NULL,NULL,"1"
59965,9072,8956,"2020-05-21 07:00:00","2020-05-25 17:43:00",NULL,NULL,"1"
62108,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:04:00",NULL,NULL,"1"
109468,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:02:00","United States","Texas","1"
71832,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:02:00","United States","Texas","1"
151358,9556,8955,"2020-06-17 07:00:00","2020-06-26 07:57:00",NULL,NULL,"1"
59936,9072,8956,"2020-05-21 07:00:00","2020-05-21 08:36:00",NULL,NULL,"1"
149624,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:01:00","United States","Iowa","1"
108870,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:00:00",NULL,NULL,"1"
149481,9556,8955,"2020-06-17 07:00:00","2020-06-26 03:36:00",NULL,NULL,"1"
90987,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:00:00","United States","Wyoming","1"
71924,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:11:00",NULL,NULL,"1"
110217,9556,8955,"2020-06-17 07:00:00","2020-07-02 02:17:00",NULL,NULL,"1"
72164,8351,8350,"2020-03-24 11:00:00","2020-04-21 14:51:00",NULL,NULL,"1"
72350,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:02:00","United States","Texas","1"
110227,9556,8955,"2020-06-17 07:00:00","2020-07-01 18:22:00",NULL,NULL,"1"
108911,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:00:00","United States","Washington","1"
109380,9556,8955,"2020-06-17 07:00:00","2020-07-01 16:32:00",NULL,NULL,"1"
59955,9556,8955,"2020-06-17 07:00:00","2020-07-01 18:24:00",NULL,NULL,"1"
60140,8351,8350,"2020-03-24 11:00:00","2020-04-23 15:25:00",NULL,NULL,"1"
109549,9074,8957,"2020-05-27 07:00:00","2020-05-27 10:22:00",NULL,NULL,"1"
109307,9072,8956,"2020-05-21 07:00:00","2020-05-21 07:41:00",NULL,NULL,"1"
150619,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:39:00","Australia","New South Wales","1"
152154,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:01:00",NULL,NULL,"1"
72506,8351,8350,"2020-03-24 11:00:00","2020-03-24 09:01:00",NULL,NULL,"1"
108854,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00",NULL,NULL,"1"
72115,8351,8350,"2020-03-24 11:00:00","2020-04-07 11:12:00",NULL,NULL,"1"
110275,9074,8957,"2020-05-27 07:00:00","2020-06-10 07:18:00",NULL,NULL,"1"
150659,9556,8955,"2020-06-17 07:00:00","2020-07-01 07:26:00",NULL,NULL,"1"
60022,8351,8350,"2020-03-24 11:00:00","2020-04-07 12:46:00",NULL,NULL,"1"
72148,8351,8350,"2020-03-24 11:00:00","2020-04-07 11:17:00",NULL,NULL,"1"
110377,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:01:00",NULL,NULL,"1"
60245,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:00:00",NULL,NULL,"1"
111483,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:09:00",NULL,NULL,"1"
72380,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:24:00",NULL,NULL,"1"
72492,8351,8350,"2020-03-24 11:00:00","2020-04-23 22:59:00",NULL,NULL,"1"
71909,8351,8350,"2020-03-24 11:00:00","2020-04-21 14:41:00",NULL,NULL,"1"
108768,9074,8957,"2020-05-27 07:00:00","2020-05-27 07:00:00",NULL,NULL,"1"
111536,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:01:00",NULL,NULL,"1"
72134,8351,8350,"2020-03-24 11:00:00","2020-04-07 11:23:00",NULL,NULL,"1"
109117,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00","United States","Wyoming","1"
109118,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00",NULL,NULL,"1"
71851,8351,8350,"2020-03-24 11:00:00","2020-04-20 07:19:00",NULL,NULL,"1"
109494,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:01:00","United States","Wyoming","1"
110096,9556,8955,"2020-06-17 07:00:00","2020-07-01 18:14:00",NULL,NULL,"1"
60161,9556,8955,"2020-06-17 07:00:00","2020-06-24 10:52:00",NULL,NULL,"1"
149669,9556,8955,"2020-06-17 07:00:00","2020-07-03 03:46:00",NULL,NULL,"1"
150130,9556,8955,"2020-06-17 07:00:00","2020-07-01 06:08:00",NULL,NULL,"1"
71878,8351,8350,"2020-03-24 11:00:00","2020-04-07 10:39:00",NULL,NULL,"1"
106076,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:01:00",NULL,NULL,"1"
109444,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:03:00","United States","Texas","1"
111483,9556,8955,"2020-06-17 07:00:00","2020-06-24 15:51:00",NULL,NULL,"1"
110321,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00",NULL,NULL,"1"
108833,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00",NULL,NULL,"1"
109620,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:24:00","United States","Colorado","1"
108770,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:25:00",NULL,NULL,"1"
150615,9556,8955,"2020-06-17 07:00:00","2020-06-26 06:13:00",NULL,NULL,"1"
151321,9556,8955,"2020-06-17 07:00:00","2020-07-01 09:10:00",NULL,NULL,"1"
110592,9556,8955,"2020-06-17 07:00:00","2020-06-24 14:20:00",NULL,NULL,"1"
71937,8351,8350,"2020-03-24 11:00:00","2020-04-07 10:48:00",NULL,NULL,"1"
110275,9074,8957,"2020-05-27 07:00:00","2020-06-10 07:45:00",NULL,NULL,"1"
90854,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:04:00",NULL,NULL,"1"
109444,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:06:00",NULL,NULL,"1"
151094,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:22:00",NULL,NULL,"1"
110687,9556,8955,"2020-06-17 07:00:00","2020-06-24 13:57:00",NULL,NULL,"1"
150575,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:02:00",NULL,NULL,"1"
72045,8351,8350,"2020-03-24 11:00:00","2020-03-31 07:40:00",NULL,NULL,"1"
60201,8351,8350,"2020-03-24 11:00:00","2020-04-07 17:12:00",NULL,NULL,"1"
108861,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:00:00",NULL,NULL,"1"
150619,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:02:00","United States","Oregon","1"
150086,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:22:00","Japan","Tokyo","1"
151540,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:12:00",NULL,NULL,"1"
71915,8351,8350,"2020-03-24 11:00:00","2020-03-31 07:01:00",NULL,NULL,"1"
72093,8351,8350,"2020-03-24 11:00:00","2020-04-21 14:38:00",NULL,NULL,"1"
72321,9073,8958,"2020-06-03 07:00:00","2020-06-03 13:16:00",NULL,NULL,"1"
110680,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:01:00",NULL,NULL,"1"
71990,8351,8350,"2020-03-24 11:00:00","2020-04-21 14:27:00",NULL,NULL,"1"
109380,9074,8957,"2020-05-27 07:00:00","2020-05-27 07:26:00",NULL,NULL,"1"
151959,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:14:00","United Kingdom","England","1"
152126,9556,8955,"2020-06-17 07:00:00","2020-06-18 13:47:00",NULL,NULL,"1"
109119,9073,8958,"2020-06-03 07:00:00","2020-06-03 06:00:00",NULL,NULL,"1"
151616,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:02:00","United States","Oregon","1"
59924,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:03:00",NULL,NULL,"1"
60125,8351,8350,"2020-03-24 11:00:00","2020-04-14 10:26:00",NULL,NULL,"1"
60245,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:50:00",NULL,NULL,"1"
116325,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:03:00","United States","Oregon","1"
149940,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:02:00","United States","Texas","1"
71939,8351,8350,"2020-03-24 11:00:00","2020-04-07 10:47:00",NULL,NULL,"1"
59960,8351,8350,"2020-03-24 11:00:00","2020-04-21 15:21:00",NULL,NULL,"1"
72239,8351,8350,"2020-03-24 11:00:00","2020-04-07 11:48:00",NULL,NULL,"1"
72508,8351,8350,"2020-03-24 11:00:00","2020-04-23 15:43:00",NULL,NULL,"1"
72521,8351,8350,"2020-03-24 11:00:00","2020-04-07 20:01:00",NULL,NULL,"1"
149405,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:39:00",NULL,NULL,"1"
71826,8351,8350,"2020-03-24 11:00:00","2020-04-07 10:32:00",NULL,NULL,"1"
72057,8351,8350,"2020-03-24 11:00:00","2020-04-07 11:16:00",NULL,NULL,"1"
72065,9556,8955,"2020-06-17 07:00:00","2020-07-01 22:47:00",NULL,NULL,"1"
72322,8351,8350,"2020-03-24 11:00:00","2020-03-24 09:05:00",NULL,NULL,"1"
72380,8351,8350,"2020-03-24 11:00:00","2020-03-24 09:01:00",NULL,NULL,"1"
109473,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:01:00",NULL,NULL,"1"
151975,9556,8955,"2020-06-17 07:00:00","2020-06-24 06:33:00",NULL,NULL,"1"
60056,8351,8350,"2020-03-24 11:00:00","2020-04-07 12:06:00",NULL,NULL,"1"
112704,9072,8956,"2020-05-21 07:00:00","2020-05-21 07:36:00",NULL,NULL,"1"
72054,9556,8955,"2020-06-17 07:00:00","2020-06-17 06:02:00","United States","Oregon","1"
85160,9073,8958,"2020-06-03 07:00:00","2020-06-03 07:30:00",NULL,NULL,"1"
110058,9074,8957,"2020-05-27 07:00:00","2020-05-27 06:14:00",NULL,NULL,"1"
110547,9556,8955,"2020-06-17 07:00:00","2020-06-24 14:57:00",NULL,NULL,"1"
150672,9556,8955,"2020-06-17 07:00:00","2020-07-01 07:28:00",NULL,NULL,"1"
71817,9072,8956,"2020-05-21 07:00:00","2020-05-21 06:01:00",NULL,NULL,"1"
152004,9556,8955,"2020-06-17 07:00:00","2020-06-24 06:37:00",NULL,NULL,"1"
